-4.995 	400 	1.62493e-11 	100000
-4.985 	400 	1.6801e-11 	100000
-4.975 	400 	1.71704e-11 	100000
-4.965 	400 	1.70335e-11 	100000
-4.955 	400 	1.59739e-11 	100000
-4.945 	400 	1.63471e-11 	100000
-4.935 	400 	1.64953e-11 	100000
-4.925 	400 	1.71115e-11 	100000
-4.915 	400 	1.64311e-11 	100000
-4.905 	400 	1.85192e-11 	100000
-4.895 	400 	1.75623e-11 	100000
-4.885 	400 	2.08648e-11 	100000
-4.875 	400 	2.17713e-11 	100000
-4.865 	400 	2.29598e-11 	100000
-4.855 	400 	1.86238e-11 	100000
-4.845 	400 	1.91346e-11 	100000
-4.835 	400 	1.78081e-11 	100000
-4.825 	400 	1.92853e-11 	100000
-4.815 	400 	1.61302e-11 	100000
-4.805 	400 	1.81659e-11 	100000
-4.795 	400 	1.32899e-11 	100000
-4.785 	400 	1.43814e-11 	100000
-4.775 	400 	1.21171e-11 	100000
-4.765 	400 	1.31784e-11 	100000
-4.755 	400 	8.00728e-12 	100000
-4.745 	400 	1.08759e-11 	100000
-4.735 	400 	9.10309e-12 	100000
-4.725 	400 	1.05497e-11 	100000
-4.715 	400 	9.85242e-12 	100000
-4.705 	400 	1.03271e-11 	100000
-4.695 	400 	1.17486e-11 	100000
-4.685 	400 	9.82332e-12 	100000
-4.675 	400 	9.53705e-12 	100000
-4.665 	400 	5.28284e-12 	100000
-4.655 	400 	6.52223e-12 	100000
-4.645 	400 	4.47823e-12 	100000
-4.635 	400 	7.30861e-12 	100000
-4.625 	400 	4.37427e-12 	100000
-4.615 	400 	1.0244e-11 	100000
-4.605 	400 	5.62346e-12 	100000
-4.595 	400 	1.05935e-11 	100000
-4.585 	400 	8.09879e-12 	100000
-4.575 	400 	1.24438e-11 	100000
-4.565 	400 	6.87504e-12 	100000
-4.555 	400 	8.34603e-12 	100000
-4.545 	400 	6.46018e-12 	100000
-4.535 	400 	7.61076e-12 	100000
-4.525 	400 	8.79563e-12 	100000
-4.515 	400 	9.24046e-12 	100000
-4.505 	400 	6.88162e-12 	100000
-4.495 	400 	9.71657e-12 	100000
-4.485 	400 	5.79322e-12 	100000
-4.475 	400 	8.46841e-12 	100000
-4.465 	400 	8.27689e-12 	100000
-4.455 	400 	7.28577e-12 	100000
-4.445 	400 	8.16643e-12 	100000
-4.435 	400 	6.26669e-12 	100000
-4.425 	400 	9.6946e-12 	100000
-4.415 	400 	5.0024e-12 	100000
-4.405 	400 	8.4525e-12 	100000
-4.395 	400 	5.03668e-12 	100000
-4.385 	400 	7.4726e-12 	100000
-4.375 	400 	6.76175e-12 	100000
-4.365 	400 	8.10711e-12 	100000
-4.355 	400 	6.41633e-12 	100000
-4.345 	400 	8.92775e-12 	100000
-4.335 	400 	8.14167e-12 	100000
-4.325 	400 	9.02507e-12 	100000
-4.315 	400 	4.58386e-12 	100000
-4.305 	400 	6.75449e-12 	100000
-4.295 	400 	4.59842e-13 	100000
-4.285 	400 	1.75548e-12 	100000
-4.275 	400 	2.38266e-12 	100000
-4.265 	400 	4.94615e-13 	100000
-4.255 	400 	1.27813e-12 	100000
-4.245 	400 	4.13806e-12 	100000
-4.235 	400 	3.72054e-13 	100000
-4.225 	400 	1.57636e-12 	100000
-4.215 	400 	1.79853e-12 	100000
-4.205 	400 	2.7476e-12 	100000
-4.195 	400 	3.88025e-12 	100000
-4.185 	400 	4.91577e-12 	100000
-4.175 	400 	3.03214e-12 	100000
-4.165 	400 	4.44381e-12 	100000
-4.155 	400 	4.84746e-12 	100000
-4.145 	400 	8.66901e-13 	100000
-4.135 	400 	2.77975e-12 	100000
-4.125 	400 	1.0214e-12 	100000
-4.115 	400 	3.39007e-12 	100000
-4.105 	400 	6.74825e-13 	100000
-4.095 	400 	2.02908e-12 	100000
-4.085 	400 	7.99764e-13 	100000
-4.075 	400 	2.57911e-12 	100000
-4.065 	400 	3.8193e-12 	100000
-4.055 	400 	8.07767e-13 	100000
-4.045 	400 	5.65937e-12 	100000
-4.035 	400 	5.30487e-12 	100000
-4.025 	400 	9.50888e-12 	100000
-4.015 	400 	1.01669e-11 	100000
-4.005 	400 	1.28085e-11 	100000
-3.995 	400 	1.18217e-11 	100000
-3.985 	400 	1.07172e-11 	100000
-3.975 	400 	1.08023e-11 	100000
-3.965 	400 	7.41257e-12 	100000
-3.955 	400 	1.06169e-11 	100000
-3.945 	400 	9.47318e-12 	100000
-3.935 	400 	1.05988e-11 	100000
-3.925 	400 	1.13132e-11 	100000
-3.915 	400 	8.64198e-12 	100000
-3.905 	400 	8.28707e-12 	100000
-3.895 	400 	7.56696e-12 	100000
-3.885 	400 	5.49732e-12 	100000
-3.875 	400 	6.17378e-12 	100000
-3.865 	400 	7.32541e-12 	100000
-3.855 	400 	9.44141e-12 	100000
-3.845 	400 	1.1629e-11 	100000
-3.835 	400 	9.97828e-12 	100000
-3.825 	400 	9.3928e-12 	100000
-3.815 	400 	1.07199e-11 	100000
