T,U,p,t,x
343.727,146.227,58879.6,0.0114,-2.555
343.987,145.524,59035.4,0.0114,-2.565
344.247,144.821,59191.6,0.0114,-2.575
344.508,144.118,59348.4,0.0114,-2.585
344.769,143.414,59505.5,0.0114,-2.595
345.03,142.71,59663.2,0.0114,-2.605
345.291,142.005,59821.3,0.0114,-2.615
345.553,141.3,59979.8,0.0114,-2.625
345.815,140.594,60138.9,0.0114,-2.635
346.077,139.888,60298.3,0.0114,-2.645
346.34,139.182,60458.2,0.0114,-2.655
346.603,138.475,60618.6,0.0114,-2.665
346.866,137.768,60779.4,0.0114,-2.675
347.129,137.06,60940.7,0.0114,-2.685
347.392,136.352,61102.4,0.0114,-2.695
347.656,135.644,61264.5,0.0114,-2.705
347.92,134.936,61427.1,0.0114,-2.715
348.184,134.227,61590.1,0.0114,-2.725
348.448,133.518,61753.6,0.0114,-2.735
348.713,132.808,61917.5,0.0114,-2.745
348.977,132.098,62081.8,0.0114,-2.755
349.242,131.389,62246.6,0.0114,-2.765
349.507,130.678,62411.8,0.0114,-2.775
349.773,129.968,62577.5,0.0114,-2.785
350.038,129.257,62743.6,0.0114,-2.795
350.304,128.546,62910.1,0.0114,-2.805
350.57,127.835,63077.1,0.0114,-2.815
350.836,127.123,63244.4,0.0114,-2.825
351.102,126.412,63412.3,0.0114,-2.835
351.369,125.7,63580.5,0.0114,-2.845
351.635,124.988,63749.2,0.0114,-2.855
351.902,124.275,63918.3,0.0114,-2.865
352.169,123.563,64087.9,0.0114,-2.875
352.436,122.85,64257.9,0.0114,-2.885
352.703,122.137,64428.3,0.0114,-2.895
352.971,121.424,64599.1,0.0114,-2.905
353.238,120.711,64770.4,0.0114,-2.915
353.506,119.997,64942.1,0.0114,-2.925
353.774,119.284,65114.2,0.0114,-2.935
354.042,118.57,65286.7,0.0114,-2.945
354.311,117.856,65459.7,0.0114,-2.955
354.579,117.142,65633.1,0.0114,-2.965
354.848,116.428,65807.0,0.0114,-2.975
355.116,115.714,65981.2,0.0114,-2.985
355.385,114.999,66155.9,0.0114,-2.995
355.654,114.285,66331.0,0.0114,-3.005
355.924,113.57,66506.6,0.0114,-3.015
356.193,112.855,66682.5,0.0114,-3.025
356.462,112.14,66858.9,0.0114,-3.035
356.732,111.425,67035.7,0.0114,-3.045
357.002,110.71,67213.0,0.0114,-3.055
357.272,109.995,67390.6,0.0114,-3.065
357.542,109.28,67568.7,0.0114,-3.075
357.812,108.564,67747.3,0.0114,-3.085
358.082,107.849,67926.2,0.0114,-3.095
358.352,107.133,68105.6,0.0114,-3.105
358.623,106.418,68285.4,0.0114,-3.115
358.894,105.702,68465.6,0.0114,-3.125
359.165,104.986,68646.2,0.0114,-3.135
359.435,104.271,68827.3,0.0114,-3.145
359.707,103.555,69008.8,0.0114,-3.155
359.978,102.839,69190.7,0.0114,-3.165
360.249,102.123,69373.0,0.0114,-3.175
360.52,101.407,69555.8,0.0114,-3.185
360.792,100.691,69739.0,0.0114,-3.195
361.064,99.9744,69922.6,0.0114,-3.205
361.335,99.2582,70106.6,0.0114,-3.215
361.607,98.542,70291.1,0.0114,-3.225
361.879,97.8257,70476.0,0.0114,-3.235
362.152,97.1094,70661.3,0.0114,-3.245
362.424,96.3931,70847.0,0.0114,-3.255
362.696,95.6768,71033.2,0.0114,-3.265
362.969,94.9605,71219.7,0.0114,-3.275
363.241,94.2441,71406.7,0.0114,-3.285
363.514,93.5277,71594.2,0.0114,-3.295
363.787,92.8114,71782.0,0.0114,-3.305
364.059,92.095,71970.3,0.0114,-3.315
364.332,91.3786,72159.0,0.0114,-3.325
364.605,90.6622,72348.1,0.0114,-3.335
364.879,89.9459,72537.6,0.0114,-3.345
365.152,89.2295,72727.5,0.0114,-3.355
365.425,88.5132,72917.9,0.0114,-3.365
365.699,87.7969,73108.7,0.0114,-3.375
365.972,87.0806,73299.9,0.0114,-3.385
366.246,86.3643,73491.6,0.0114,-3.395
366.52,85.6481,73683.6,0.0114,-3.405
366.793,84.9319,73876.1,0.0114,-3.415
367.067,84.2157,74069.0,0.0114,-3.425
367.341,83.4996,74262.3,0.0114,-3.435
367.615,82.7835,74456.1,0.0114,-3.445
367.89,82.0675,74650.2,0.0114,-3.455
368.164,81.3515,74844.8,0.0114,-3.465
368.438,80.6356,75039.8,0.0114,-3.475
368.712,79.9198,75235.2,0.0114,-3.485
368.987,79.204,75431.0,0.0114,-3.495
369.261,78.4883,75627.3,0.0114,-3.505
369.536,77.7727,75823.9,0.0114,-3.515
369.811,77.0571,76021.0,0.0114,-3.525
370.085,76.3417,76218.5,0.0114,-3.535
370.36,75.6263,76416.4,0.0114,-3.545
370.635,74.911,76614.7,0.0114,-3.555
370.91,74.1958,76813.4,0.0114,-3.565
371.185,73.4807,77012.6,0.0114,-3.575
371.46,72.7658,77212.1,0.0114,-3.585
371.735,72.0509,77412.1,0.0114,-3.595
372.01,71.3362,77612.5,0.0114,-3.605
372.286,70.6215,77813.2,0.0114,-3.615
372.561,69.907,78014.4,0.0114,-3.625
372.836,69.1927,78216.0,0.0114,-3.635
373.112,68.4785,78418.0,0.0114,-3.645
373.387,67.7644,78620.4,0.0114,-3.655
373.663,67.0505,78823.2,0.0114,-3.665
373.938,66.3367,79026.5,0.0114,-3.675
374.214,65.6231,79230.1,0.0114,-3.685
374.489,64.9097,79434.1,0.0114,-3.695
374.765,64.1964,79638.5,0.0114,-3.705
375.04,63.4833,79843.3,0.0114,-3.715
375.316,62.7704,80048.6,0.0114,-3.725
375.592,62.0578,80254.2,0.0114,-3.735
375.867,61.3453,80460.2,0.0114,-3.745
376.143,60.633,80666.6,0.0114,-3.755
376.419,59.9209,80873.3,0.0114,-3.765
376.695,59.2091,81080.5,0.0114,-3.775
376.97,58.4974,81288.1,0.0114,-3.785
377.246,57.7861,81496.0,0.0114,-3.795
377.522,57.0749,81704.4,0.0114,-3.805
377.798,56.3641,81913.1,0.0114,-3.815
378.074,55.6534,82122.2,0.0114,-3.825
378.349,54.9431,82331.6,0.0114,-3.835
378.625,54.233,82541.5,0.0114,-3.845
378.901,53.5233,82751.7,0.0114,-3.855
379.177,52.8138,82962.3,0.0114,-3.865
379.452,52.1046,83173.2,0.0114,-3.875
379.728,51.3958,83384.6,0.0114,-3.885
380.004,50.6873,83596.2,0.0114,-3.895
380.279,49.9791,83808.3,0.0114,-3.905
380.555,49.2713,84020.7,0.0114,-3.915
380.831,48.5638,84233.4,0.0114,-3.925
381.106,47.8567,84446.5,0.0114,-3.935
381.382,47.15,84660.0,0.0114,-3.945
381.657,46.4437,84873.7,0.0114,-3.955
381.932,45.7378,85087.9,0.0114,-3.965
382.208,45.0323,85302.3,0.0114,-3.975
382.483,44.3273,85517.1,0.0114,-3.985
382.758,43.6227,85732.2,0.0114,-3.995
383.033,42.9186,85947.7,0.0114,-4.005
383.308,42.215,86163.4,0.0114,-4.015
383.583,41.5119,86379.5,0.0114,-4.025
383.858,40.8093,86595.9,0.0114,-4.035
384.132,40.1072,86812.5,0.0114,-4.045
384.407,39.4056,87029.5,0.0114,-4.055
384.681,38.7047,87246.8,0.0114,-4.065
384.956,38.0043,87464.3,0.0114,-4.075
385.23,37.3046,87682.1,0.0114,-4.085
385.504,36.6055,87900.2,0.0114,-4.095
385.778,35.907,88118.6,0.0114,-4.105
386.051,35.2093,88337.2,0.0114,-4.115
386.325,34.5122,88556.0,0.0114,-4.125
386.598,33.8159,88775.1,0.0114,-4.135
386.871,33.1203,88994.4,0.0114,-4.145
387.144,32.4256,89213.9,0.0114,-4.155
387.417,31.7316,89433.7,0.0114,-4.165
387.689,31.0386,89653.6,0.0114,-4.175
387.961,30.3464,89873.7,0.0114,-4.185
388.233,29.6552,90093.9,0.0114,-4.195
388.505,28.9649,90314.4,0.0114,-4.205
388.776,28.2757,90534.9,0.0114,-4.215
389.047,27.5876,90755.6,0.0114,-4.225
389.318,26.9005,90976.4,0.0114,-4.235
389.588,26.2147,91197.3,0.0114,-4.245
389.858,25.5301,91418.2,0.0114,-4.255
390.128,24.8468,91639.2,0.0114,-4.265
390.397,24.1648,91860.2,0.0114,-4.275
390.665,23.4843,92081.2,0.0114,-4.285
390.933,22.8054,92302.2,0.0114,-4.295
391.201,22.128,92523.1,0.0114,-4.305
391.468,21.4523,92743.9,0.0114,-4.315
391.734,20.7785,92964.6,0.0114,-4.325
392.0,20.1065,93185.1,0.0114,-4.335
392.265,19.4366,93405.3,0.0114,-4.345
392.529,18.7689,93625.4,0.0114,-4.355
392.793,18.1035,93845.1,0.0114,-4.365
393.055,17.4406,94064.4,0.0114,-4.375
393.317,16.7803,94283.3,0.0114,-4.385
393.577,16.123,94501.7,0.0114,-4.395
393.837,15.4687,94719.5,0.0114,-4.405
394.095,14.8177,94936.6,0.0114,-4.415
394.352,14.1704,95153.0,0.0114,-4.425
394.607,13.5269,95368.5,0.0114,-4.435
394.861,12.8878,95582.9,0.0114,-4.445
395.113,12.2532,95796.3,0.0114,-4.455
395.363,11.6238,96008.4,0.0114,-4.465
395.611,10.9999,96219.0,0.0114,-4.475
395.857,10.3821,96427.9,0.0114,-4.485
396.1,9.77098,96635.0,0.0114,-4.495
396.34,9.16726,96839.9,0.0114,-4.505
396.577,8.57171,97042.5,0.0114,-4.515
396.811,7.98516,97242.4,0.0114,-4.525
397.041,7.40859,97439.2,0.0114,-4.535
397.266,6.84305,97632.7,0.0114,-4.545
397.487,6.28972,97822.3,0.0114,-4.555
397.702,5.74988,98007.6,0.0114,-4.565
397.912,5.22496,98188.0,0.0114,-4.575
398.115,4.71649,98363.2,0.0114,-4.585
398.311,4.22614,98532.3,0.0114,-4.595
398.499,3.75572,98694.9,0.0114,-4.605
398.678,3.30726,98850.1,0.0114,-4.615
398.848,2.88301,98997.2,0.0114,-4.625
399.007,2.48564,99135.2,0.0114,-4.635
399.154,2.11815,99263.0,0.0114,-4.645
399.288,1.78365,99379.4,0.0114,-4.655
399.407,1.4845,99483.5,0.0114,-4.665
399.513,1.2216,99575.0,0.0114,-4.675
399.603,0.994234,99654.1,0.0114,-4.685
399.681,0.800515,99721.6,0.0114,-4.695
399.746,0.637784,99778.2,0.0114,-4.705
399.8,0.502923,99825.1,0.0114,-4.715
399.844,0.392601,99863.5,0.0114,-4.725
399.879,0.303479,99894.5,0.0114,-4.735
399.908,0.232346,99919.3,0.0114,-4.745
399.93,0.176228,99938.8,0.0114,-4.755
399.947,0.132451,99954.0,0.0114,-4.765
399.961,0.0986679,99965.7,0.0114,-4.775
399.971,0.0728685,99974.7,0.0114,-4.785
399.979,0.0533634,99981.5,0.0114,-4.795
399.985,0.0387598,99986.6,0.0114,-4.805
399.989,0.0279282,99990.3,0.0114,-4.815
399.992,0.0199671,99993.1,0.0114,-4.825
399.994,0.014167,99995.1,0.0114,-4.835
399.996,0.00997727,99996.5,0.0114,-4.845
399.997,0.0069757,99997.6,0.0114,-4.855
399.998,0.00484257,99998.3,0.0114,-4.865
399.999,0.00333843,99998.8,0.0114,-4.875
399.999,0.00228586,99999.2,0.0114,-4.885
399.999,0.00155472,99999.5,0.0114,-4.895
400.0,0.00105052,99999.6,0.0114,-4.905
400.0,0.00070526,99999.8,0.0114,-4.915
400.0,0.000470448,99999.8,0.0114,-4.925
400.0,0.000311798,99999.9,0.0114,-4.935
400.0,0.000205278,99999.9,0.0114,-4.945
400.0,0.000134102,100000.0,0.0114,-4.955
400.0,8.68858e-05,100000.0,0.0114,-4.965
400.0,5.49237e-05,100000.0,0.0114,-4.975
400.0,3.5357e-05,100000.0,0.0114,-4.985
400.0,1.45093e-05,100000.0,0.0114,-4.995
494.677,180.103,51035.8,0.0116,4.995
494.777,180.123,51072.7,0.0116,4.985
494.778,180.102,51073.3,0.0116,4.975
494.66,180.077,51032.0,0.0116,4.965
494.656,180.095,51028.7,0.0116,4.955
494.782,180.139,51070.4,0.0116,4.945
494.795,180.152,51076.4,0.0116,4.935
494.672,180.119,51036.5,0.0116,4.925
494.647,180.105,51025.3,0.0116,4.915
494.759,180.16,51060.2,0.0116,4.905
494.792,180.211,51074.0,0.0116,4.895
494.697,180.183,51045.0,0.0116,4.885
494.64,180.145,51022.6,0.0116,4.875
494.716,180.201,51044.7,0.0116,4.865
494.778,180.287,51067.1,0.0116,4.855
494.721,180.281,51051.2,0.0116,4.845
494.63,180.232,51019.1,0.0116,4.835
494.662,180.282,51024.9,0.0116,4.825
494.746,180.396,51053.0,0.0116,4.815
494.724,180.426,51049.4,0.0116,4.805
494.619,180.379,51015.3,0.0116,4.795
494.594,180.417,51000.4,0.0116,4.785
494.684,180.555,51028.6,0.0116,4.775
494.692,180.632,51036.2,0.0116,4.765
494.607,180.607,51009.0,0.0116,4.755
494.506,180.634,50968.7,0.0116,4.745
494.582,180.784,50990.3,0.0116,4.735
494.626,180.915,51009.4,0.0116,4.725
494.57,180.937,50991.4,0.0116,4.715
494.395,180.961,50928.6,0.0116,4.705
494.439,181.115,50936.8,0.0116,4.695
494.512,181.305,50964.0,0.0116,4.685
494.482,181.398,50953.4,0.0116,4.675
494.254,181.434,50878.7,0.0116,4.665
494.237,181.589,50862.2,0.0116,4.655
494.327,181.845,50893.7,0.0116,4.645
494.308,182.029,50887.0,0.0116,4.635
494.081,182.097,50815.2,0.0116,4.625
493.95,182.257,50758.0,0.0116,4.615
494.049,182.585,50789.5,0.0116,4.605
494.04,182.879,50787.0,0.0116,4.595
493.843,183.01,50725.4,0.0116,4.585
493.552,183.18,50616.4,0.0116,4.575
493.644,183.575,50640.2,0.0116,4.565
493.646,183.997,50642.5,0.0116,4.555
493.495,184.226,50594.0,0.0116,4.545
493.035,184.413,50435.1,0.0116,4.535
493.08,184.855,50435.2,0.0116,4.525
493.101,185.407,50444.2,0.0116,4.515
492.991,185.761,50406.3,0.0116,4.505
492.415,185.975,50219.1,0.0116,4.495
492.349,186.434,50172.8,0.0116,4.485
492.388,187.093,50188.0,0.0116,4.475
492.296,187.572,50154.4,0.0116,4.465
491.73,187.82,49976.6,0.0116,4.455
491.478,188.253,49866.1,0.0116,4.445
491.535,188.957,49884.5,0.0116,4.435
491.451,189.528,49854.5,0.0116,4.425
490.999,189.815,49714.5,0.0116,4.415
490.548,190.185,49544.5,0.0116,4.405
490.604,190.844,49557.3,0.0116,4.395
490.539,191.441,49535.1,0.0116,4.385
490.251,191.757,49445.3,0.0116,4.375
489.686,192.032,49251.6,0.0116,4.365
489.704,192.554,49244.6,0.0116,4.355
489.673,193.104,49235.1,0.0116,4.345
489.523,193.432,49185.7,0.0116,4.335
489.016,193.622,49025.0,0.0116,4.325
488.928,193.972,48977.8,0.0116,4.315
488.934,194.43,48981.1,0.0116,4.305
488.855,194.746,48954.3,0.0116,4.295
488.543,194.892,48859.0,0.0116,4.285
488.318,195.098,48771.9,0.0116,4.275
488.349,195.444,48780.2,0.0116,4.265
488.311,195.73,48767.8,0.0116,4.255
488.164,195.867,48722.6,0.0116,4.245
487.881,195.981,48626.7,0.0116,4.235
487.894,196.213,48624.0,0.0116,4.225
487.885,196.456,48622.1,0.0116,4.215
487.825,196.597,48602.2,0.0116,4.205
487.601,196.665,48532.9,0.0116,4.195
487.543,196.798,48504.9,0.0116,4.185
487.556,196.992,48509.7,0.0116,4.175
487.528,197.128,48500.4,0.0116,4.165
487.413,197.185,48465.7,0.0116,4.155
487.289,197.254,48420.2,0.0116,4.145
487.307,197.39,48424.3,0.0116,4.135
487.297,197.512,48421.4,0.0116,4.125
487.251,197.571,48407.1,0.0116,4.115
487.121,197.605,48365.1,0.0116,4.105
487.118,197.687,48359.6,0.0116,4.095
487.123,197.789,48362.0,0.0116,4.085
487.106,197.851,48356.2,0.0116,4.075
487.022,197.87,48330.9,0.0116,4.065
486.973,197.909,48311.1,0.0116,4.055
486.994,197.988,48317.5,0.0116,4.045
486.992,198.05,48317.0,0.0116,4.035
486.955,198.067,48306.2,0.0116,4.025
486.875,198.076,48279.0,0.0116,4.015
486.888,198.127,48280.7,0.0116,4.005
486.907,198.19,48287.7,0.0116,3.995
486.895,198.215,48284.2,0.0116,3.985
486.824,198.208,48262.5,0.0116,3.975
486.802,198.228,48252.1,0.0116,3.965
486.838,198.284,48263.2,0.0116,3.955
486.842,198.32,48265.6,0.0116,3.945
486.803,198.312,48254.0,0.0116,3.935
486.749,198.307,48234.6,0.0116,3.925
486.773,198.347,48240.5,0.0116,3.915
486.802,198.391,48251.0,0.0116,3.905
486.787,198.392,48246.9,0.0116,3.895
486.722,198.372,48226.1,0.0116,3.885
486.721,198.388,48223.3,0.0116,3.875
486.766,198.434,48237.4,0.0116,3.865
486.768,198.451,48239.6,0.0116,3.855
486.721,198.428,48225.4,0.0116,3.845
486.69,198.42,48212.8,0.0116,3.835
486.724,198.457,48222.4,0.0116,3.825
486.753,198.488,48233.4,0.0116,3.815
486.729,198.473,48226.8,0.0116,3.805
486.675,198.449,48208.4,0.0116,3.795
486.687,198.468,48210.5,0.0116,3.785
486.735,198.506,48226.1,0.0116,3.775
486.732,198.508,48226.4,0.0116,3.765
486.679,198.479,48209.9,0.0116,3.755
486.667,198.476,48203.9,0.0116,3.745
486.71,198.511,48216.6,0.0116,3.735
486.728,198.528,48224.4,0.0116,3.725
486.694,198.504,48214.4,0.0116,3.715
486.66,198.485,48201.3,0.0116,3.705
486.684,198.509,48207.8,0.0116,3.695
486.723,198.538,48221.5,0.0116,3.685
486.709,198.526,48218.1,0.0116,3.675
486.66,198.498,48202.0,0.0116,3.665
486.665,198.505,48201.6,0.0116,3.655
486.712,198.537,48216.4,0.0116,3.645
486.717,198.542,48219.7,0.0116,3.635
486.675,198.513,48206.9,0.0116,3.625
486.657,198.502,48198.9,0.0116,3.615
486.69,198.53,48208.5,0.0116,3.605
486.72,198.55,48219.6,0.0116,3.595
486.697,198.53,48213.1,0.0116,3.585
486.656,198.505,48198.8,0.0116,3.575
486.67,198.519,48202.0,0.0116,3.565
486.717,198.548,48217.0,0.0116,3.555
486.713,198.544,48217.1,0.0116,3.545
486.666,198.514,48202.4,0.0116,3.535
486.661,198.511,48198.8,0.0116,3.525
486.703,198.541,48211.2,0.0116,3.515
486.72,198.553,48218.4,0.0116,3.505
486.688,198.527,48208.9,0.0116,3.495
486.659,198.508,48197.7,0.0116,3.485
486.683,198.529,48204.1,0.0116,3.475
486.723,198.555,48218.0,0.0116,3.465
486.711,198.541,48215.0,0.0116,3.455
486.664,198.512,48199.7,0.0116,3.445
486.668,198.516,48199.1,0.0116,3.435
486.715,198.547,48213.6,0.0116,3.425
486.723,198.553,48217.9,0.0116,3.415
486.683,198.524,48205.9,0.0116,3.405
486.664,198.51,48197.6,0.0116,3.395
486.697,198.536,48206.7,0.0116,3.385
486.728,198.556,48218.3,0.0116,3.375
486.706,198.536,48212.2,0.0116,3.365
486.667,198.511,48198.3,0.0116,3.355
486.68,198.524,48201.2,0.0116,3.345
486.726,198.552,48216.0,0.0116,3.335
486.723,198.548,48216.3,0.0116,3.325
486.679,198.518,48202.4,0.0116,3.315
486.673,198.514,48198.5,0.0116,3.305
486.713,198.544,48210.1,0.0116,3.295
486.732,198.556,48218.1,0.0116,3.285
486.703,198.529,48209.6,0.0116,3.275
486.672,198.51,48197.5,0.0116,3.265
486.692,198.531,48202.7,0.0116,3.255
486.737,198.556,48218.0,0.0116,3.245
486.728,198.543,48216.1,0.0116,3.235
486.678,198.515,48199.5,0.0116,3.225
486.679,198.518,48198.1,0.0116,3.215
486.73,198.547,48213.6,0.0116,3.205
486.74,198.554,48218.4,0.0116,3.195
486.699,198.526,48206.0,0.0116,3.185
486.679,198.512,48197.5,0.0116,3.175
486.712,198.536,48206.5,0.0116,3.165
486.745,198.557,48218.3,0.0116,3.155
486.725,198.538,48212.8,0.0116,3.145
486.684,198.512,48198.4,0.0116,3.135
486.696,198.524,48200.6,0.0116,3.125
486.745,198.553,48216.1,0.0116,3.115
486.744,198.55,48217.1,0.0116,3.105
486.698,198.521,48202.7,0.0116,3.095
486.691,198.514,48198.1,0.0116,3.085
486.731,198.543,48209.9,0.0116,3.075
486.753,198.558,48218.5,0.0116,3.065
486.725,198.533,48210.1,0.0116,3.055
486.692,198.511,48197.7,0.0116,3.045
486.712,198.529,48202.7,0.0116,3.035
486.757,198.557,48217.7,0.0116,3.025
486.75,198.547,48216.2,0.0116,3.015
486.702,198.517,48200.5,0.0116,3.005
486.701,198.517,48198.3,0.0116,2.995
486.749,198.548,48212.6,0.0116,2.985
486.763,198.558,48218.8,0.0116,2.975
486.727,198.529,48207.7,0.0116,2.965
486.702,198.511,48197.3,0.0116,2.955
486.73,198.535,48205.1,0.0116,2.945
486.769,198.558,48218.5,0.0116,2.935
486.753,198.542,48214.0,0.0116,2.925
486.71,198.515,48199.1,0.0116,2.915
486.719,198.524,48200.3,0.0116,2.905
486.768,198.552,48215.4,0.0116,2.895
486.77,198.552,48217.2,0.0116,2.885
486.727,198.523,48203.7,0.0116,2.875
486.718,198.516,48198.5,0.0116,2.865
486.757,198.543,48209.5,0.0116,2.855
486.78,198.558,48218.1,0.0116,2.845
486.754,198.534,48210.3,0.0116,2.835
486.723,198.513,48198.3,0.0116,2.825
486.743,198.531,48203.1,0.0116,2.815
486.786,198.556,48217.3,0.0116,2.805
486.779,198.546,48215.6,0.0116,2.795
486.736,198.518,48201.0,0.0116,2.785
486.737,198.519,48199.3,0.0116,2.775
486.783,198.548,48212.7,0.0116,2.765
486.795,198.556,48217.9,0.0116,2.755
486.762,198.529,48207.5,0.0116,2.745
486.74,198.513,48197.9,0.0116,2.735
486.768,198.536,48205.4,0.0116,2.725
486.807,198.559,48218.4,0.0116,2.715
486.792,198.542,48214.1,0.0116,2.705
486.75,198.515,48199.2,0.0116,2.695
486.759,198.523,48200.2,0.0116,2.685
486.809,198.552,48215.1,0.0116,2.675
486.812,198.553,48217.2,0.0116,2.665
486.773,198.524,48204.5,0.0116,2.655
486.762,198.515,48198.4,0.0116,2.645
486.798,198.543,48208.2,0.0116,2.635
486.827,198.561,48218.7,0.0116,2.625
486.806,198.538,48212.2,0.0116,2.615
486.767,198.514,48197.9,0.0116,2.605
486.782,198.529,48201.1,0.0116,2.595
486.832,198.559,48216.9,0.0116,2.585
486.829,198.555,48217.1,0.0116,2.575
486.781,198.525,48202.0,0.0116,2.565
486.775,198.523,48198.6,0.0116,2.555
486.813,198.553,48210.9,0.0116,2.545
486.824,198.564,48217.9,0.0116,2.535
486.782,198.538,48208.2,0.0116,2.525
486.741,198.521,48198.7,0.0116,2.515
486.734,198.541,48205.5,0.0116,2.505
486.717,198.56,48217.1,0.0116,2.495
486.627,198.545,48213.5,0.0116,2.485
486.47,198.522,48201.0,0.0116,2.475
486.295,198.528,48201.7,0.0116,2.465
486.067,198.552,48213.5,0.0116,2.455
485.689,198.553,48215.7,0.0116,2.445
485.11,198.531,48205.8,0.0116,2.435
484.321,198.523,48200.9,0.0116,2.425
483.262,198.543,48208.4,0.0116,2.415
481.793,198.555,48215.5,0.0116,2.405
479.761,198.539,48210.2,0.0116,2.395
477.049,198.523,48202.1,0.0116,2.385
473.532,198.532,48205.2,0.0116,2.375
469.007,198.545,48213.9,0.0116,2.365
463.244,198.536,48213.0,0.0116,2.355
456.076,198.512,48204.7,0.0116,2.345
447.401,198.505,48203.4,0.0116,2.335
437.131,198.512,48211.1,0.0116,2.325
425.221,198.509,48213.4,0.0116,2.315
411.776,198.494,48207.7,0.0116,2.305
397.043,198.498,48201.3,0.0116,2.295
381.401,198.539,48206.0,0.0116,2.285
365.285,198.608,48208.8,0.0116,2.275
349.265,198.696,48206.0,0.0116,2.265
334.366,198.766,48207.5,0.0116,2.255
327.177,198.718,48210.8,0.0116,2.245
325.562,198.614,48209.8,0.0116,2.235
325.374,198.567,48210.4,0.0116,2.225
325.377,198.55,48209.3,0.0116,2.215
325.416,198.544,48208.6,0.0116,2.205
325.484,198.541,48208.3,0.0116,2.195
325.571,198.539,48208.2,0.0116,2.185
325.627,198.539,48208.3,0.0116,2.175
325.638,198.539,48208.3,0.0116,2.165
325.638,198.54,48208.2,0.0116,2.155
325.63,198.54,48208.2,0.0116,2.145
325.612,198.54,48208.2,0.0116,2.135
325.58,198.54,48208.2,0.0116,2.125
325.534,198.54,48208.2,0.0116,2.115
325.475,198.541,48208.2,0.0116,2.105
325.408,198.541,48208.2,0.0116,2.095
325.338,198.541,48208.2,0.0116,2.085
325.273,198.541,48208.2,0.0116,2.075
325.242,198.541,48208.2,0.0116,2.065
325.233,198.541,48208.2,0.0116,2.055
325.229,198.541,48208.2,0.0116,2.045
325.227,198.541,48208.2,0.0116,2.035
325.221,198.541,48208.2,0.0116,2.025
325.211,198.541,48208.2,0.0116,2.015
325.194,198.541,48208.2,0.0116,2.005
325.172,198.541,48208.2,0.0116,1.995
325.145,198.541,48208.2,0.0116,1.985
325.116,198.541,48208.2,0.0116,1.975
325.089,198.541,48208.2,0.0116,1.965
325.074,198.541,48208.2,0.0116,1.955
325.068,198.541,48208.2,0.0116,1.945
325.066,198.541,48208.2,0.0116,1.935
325.063,198.542,48208.2,0.0116,1.925
325.059,198.542,48208.2,0.0116,1.915
325.051,198.542,48208.2,0.0116,1.905
325.039,198.542,48208.2,0.0116,1.895
325.023,198.542,48208.2,0.0116,1.885
325.007,198.542,48208.2,0.0116,1.875
324.992,198.542,48208.2,0.0116,1.865
324.981,198.542,48208.2,0.0116,1.855
324.977,198.542,48208.2,0.0116,1.845
324.975,198.542,48208.2,0.0116,1.835
324.973,198.542,48208.2,0.0116,1.825
324.968,198.542,48208.2,0.0116,1.815
324.961,198.542,48208.2,0.0116,1.805
324.951,198.542,48208.2,0.0116,1.795
324.94,198.542,48208.2,0.0116,1.785
324.93,198.542,48208.2,0.0116,1.775
324.924,198.542,48208.2,0.0116,1.765
324.921,198.542,48208.2,0.0116,1.755
324.92,198.542,48208.2,0.0116,1.745
324.917,198.542,48208.2,0.0116,1.735
324.912,198.542,48208.2,0.0116,1.725
324.904,198.542,48208.2,0.0116,1.715
324.896,198.543,48208.2,0.0116,1.705
324.888,198.543,48208.2,0.0116,1.695
324.885,198.543,48208.2,0.0116,1.685
324.883,198.543,48208.2,0.0116,1.675
324.882,198.543,48208.2,0.0116,1.665
324.879,198.543,48208.2,0.0116,1.655
324.874,198.543,48208.2,0.0116,1.645
324.868,198.543,48208.2,0.0116,1.635
324.861,198.543,48208.2,0.0116,1.625
324.856,198.543,48208.2,0.0116,1.615
324.853,198.543,48208.2,0.0116,1.605
324.852,198.543,48208.2,0.0116,1.595
324.85,198.543,48208.2,0.0116,1.585
324.848,198.543,48208.2,0.0116,1.575
324.843,198.543,48208.2,0.0116,1.565
324.838,198.543,48208.2,0.0116,1.555
324.833,198.543,48208.2,0.0116,1.545
324.83,198.543,48208.2,0.0116,1.535
324.829,198.543,48208.2,0.0116,1.525
324.828,198.543,48208.3,0.0116,1.515
324.826,198.543,48208.3,0.0116,1.505
324.823,198.543,48208.3,0.0116,1.495
324.818,198.543,48208.3,0.0116,1.485
324.814,198.543,48208.3,0.0116,1.475
324.81,198.543,48208.3,0.0116,1.465
324.808,198.543,48208.3,0.0116,1.455
324.807,198.543,48208.3,0.0116,1.445
324.806,198.543,48208.3,0.0116,1.435
324.805,198.543,48208.3,0.0116,1.425
324.802,198.544,48208.3,0.0116,1.415
324.798,198.544,48208.3,0.0116,1.405
324.795,198.544,48208.3,0.0116,1.395
324.792,198.544,48208.3,0.0116,1.385
324.79,198.544,48208.3,0.0116,1.375
324.79,198.544,48208.3,0.0116,1.365
324.788,198.544,48208.3,0.0116,1.355
324.787,198.544,48208.3,0.0116,1.345
324.784,198.544,48208.3,0.0116,1.335
324.781,198.544,48208.3,0.0116,1.325
324.778,198.544,48208.3,0.0116,1.315
324.777,198.544,48208.3,0.0116,1.305
