-4.995 	400 	6.98319e-12 	100000
-4.985 	400 	3.66459e-12 	100000
-4.975 	400 	8.16981e-12 	100000
-4.965 	400 	4.6503e-12 	100000
-4.955 	400 	5.74693e-12 	100000
-4.945 	400 	7.93561e-12 	100000
-4.935 	400 	8.11703e-12 	100000
-4.925 	400 	5.45553e-12 	100000
-4.915 	400 	2.96656e-12 	100000
-4.905 	400 	5.90623e-12 	100000
-4.895 	400 	4.22188e-12 	100000
-4.885 	400 	5.98663e-12 	100000
-4.875 	400 	5.49843e-12 	100000
-4.865 	400 	7.06767e-12 	100000
-4.855 	400 	3.78993e-12 	100000
-4.845 	400 	5.34781e-12 	100000
-4.835 	400 	8.10351e-13 	100000
-4.825 	400 	5.40096e-12 	100000
-4.815 	400 	5.72609e-13 	100000
-4.805 	400 	2.04124e-13 	100000
-4.795 	400 	1.82055e-12 	100000
-4.785 	400 	1.73099e-12 	100000
-4.775 	400 	1.59554e-12 	100000
-4.765 	400 	2.66234e-12 	100000
-4.755 	400 	9.2665e-13 	100000
-4.745 	400 	3.33351e-12 	100000
-4.735 	400 	2.6469e-12 	100000
-4.725 	400 	4.5954e-12 	100000
-4.715 	400 	8.06088e-12 	100000
-4.705 	400 	9.67639e-12 	100000
-4.695 	400 	1.34559e-11 	100000
-4.685 	400 	1.47288e-11 	100000
-4.675 	400 	1.74101e-11 	100000
-4.665 	400 	1.73917e-11 	100000
-4.655 	400 	2.17914e-11 	100000
-4.645 	400 	1.84349e-11 	100000
-4.635 	400 	2.0908e-11 	100000
-4.625 	400 	1.8527e-11 	100000
-4.615 	400 	2.43217e-11 	100000
-4.605 	400 	2.21941e-11 	100000
-4.595 	400 	2.43422e-11 	100000
-4.585 	400 	2.1042e-11 	100000
-4.575 	400 	2.34423e-11 	100000
-4.565 	400 	2.05052e-11 	100000
-4.555 	400 	2.42597e-11 	100000
-4.545 	400 	2.1185e-11 	100000
-4.535 	400 	2.37252e-11 	100000
-4.525 	400 	2.20888e-11 	100000
-4.515 	400 	2.28392e-11 	100000
-4.505 	400 	1.84247e-11 	100000
-4.495 	400 	2.03906e-11 	100000
-4.485 	400 	1.68268e-11 	100000
-4.475 	400 	1.74925e-11 	100000
-4.465 	400 	1.98752e-11 	100000
-4.455 	400 	2.0089e-11 	100000
-4.445 	400 	2.20583e-11 	100000
-4.435 	400 	2.11699e-11 	100000
-4.425 	400 	2.08397e-11 	100000
-4.415 	400 	1.79787e-11 	100000
-4.405 	400 	1.86777e-11 	100000
-4.395 	400 	1.30547e-11 	100000
-4.385 	400 	1.31985e-11 	100000
-4.375 	400 	8.08598e-12 	100000
-4.365 	400 	8.94475e-12 	100000
-4.355 	400 	6.76424e-12 	100000
-4.345 	400 	1.13816e-11 	100000
-4.335 	400 	9.30857e-12 	100000
-4.325 	400 	9.15557e-12 	100000
-4.315 	400 	3.05341e-12 	100000
-4.305 	400 	8.3665e-12 	100000
-4.295 	400 	4.62533e-12 	100000
-4.285 	400 	7.37543e-12 	100000
-4.275 	400 	5.81477e-12 	100000
-4.265 	400 	1.10141e-11 	100000
-4.255 	400 	6.94476e-12 	100000
-4.245 	400 	1.10956e-11 	100000
-4.235 	400 	9.36596e-12 	100000
-4.225 	400 	1.09803e-11 	100000
-4.215 	400 	7.80375e-12 	100000
-4.205 	400 	7.01309e-12 	100000
-4.195 	400 	6.90149e-12 	100000
-4.185 	400 	7.73166e-12 	100000
-4.175 	400 	6.14076e-12 	100000
-4.165 	400 	5.37995e-12 	100000
-4.155 	400 	7.77032e-12 	100000
-4.145 	400 	6.93041e-12 	100000
-4.135 	400 	6.73052e-12 	100000
-4.125 	400 	2.54671e-12 	100000
-4.115 	400 	3.88068e-12 	100000
-4.105 	400 	1.26244e-12 	100000
-4.095 	400 	5.79489e-12 	100000
-4.085 	400 	1.21761e-12 	100000
-4.075 	400 	2.86801e-12 	100000
-4.065 	400 	5.58199e-13 	100000
-4.055 	400 	1.41591e-12 	100000
-4.045 	400 	1.97867e-12 	100000
-4.035 	400 	2.75387e-12 	100000
-4.025 	400 	4.21975e-12 	100000
-4.015 	400 	3.65159e-12 	100000
-4.005 	400 	4.83317e-12 	100000
-3.995 	400 	6.8382e-12 	100000
-3.985 	400 	8.66104e-12 	100000
-3.975 	400 	1.01848e-11 	100000
-3.965 	400 	4.66268e-12 	100000
-3.955 	400 	6.98034e-12 	100000
-3.945 	400 	7.0787e-12 	100000
-3.935 	400 	6.67063e-12 	100000
-3.925 	400 	1.08522e-11 	100000
-3.915 	400 	1.03574e-11 	100000
-3.905 	400 	1.20594e-11 	100000
-3.895 	400 	1.20734e-11 	100000
-3.885 	400 	1.13787e-11 	100000
-3.875 	400 	1.17968e-11 	100000
-3.865 	400 	1.05849e-11 	100000
-3.855 	400 	1.15429e-11 	100000
-3.845 	400 	1.05956e-11 	100000
-3.835 	400 	1.11471e-11 	100000
-3.825 	400 	1.03026e-11 	100000
-3.815 	400 	1.08739e-11 	100000
-3.805 	400 	1.18069e-11 	100000
-3.795 	400 	1.33907e-11 	100000
-3.785 	400 	1.4851e-11 	100000
-3.775 	400 	1.25601e-11 	100000
-3.765 	400 	1.31567e-11 	100000
-3.755 	400 	1.34465e-11 	100000
-3.745 	400 	1.46726e-11 	100000
-3.735 	400 	1.54988e-11 	100000
-3.725 	400 	1.67877e-11 	100000
-3.715 	400 	1.41492e-11 	100000
-3.705 	400 	1.77565e-11 	100000
-3.695 	400 	1.75562e-11 	100000
-3.685 	400 	1.62701e-11 	100000
-3.675 	400 	1.7248e-11 	100000
-3.665 	400 	1.69752e-11 	100000
-3.655 	400 	1.70581e-11 	100000
-3.645 	400 	1.83479e-11 	100000
-3.635 	400 	1.78183e-11 	100000
-3.625 	400 	1.74867e-11 	100000
-3.615 	400 	1.68413e-11 	100000
-3.605 	400 	1.7419e-11 	100000
-3.595 	400 	1.82476e-11 	100000
-3.585 	400 	1.97458e-11 	100000
-3.575 	400 	1.88974e-11 	100000
-3.565 	400 	1.82968e-11 	100000
-3.555 	400 	1.7173e-11 	100000
-3.545 	400 	1.71493e-11 	100000
-3.535 	400 	1.8527e-11 	100000
-3.525 	400 	1.55682e-11 	100000
-3.515 	400 	1.75855e-11 	100000
-3.505 	400 	1.68022e-11 	100000
-3.495 	400 	1.82826e-11 	100000
-3.485 	400 	1.63799e-11 	100000
-3.475 	400 	1.79846e-11 	100000
-3.465 	400 	1.3868e-11 	100000
-3.455 	400 	1.65884e-11 	100000
-3.445 	400 	1.58787e-11 	100000
-3.435 	400 	1.47559e-11 	100000
-3.425 	400 	1.40368e-11 	100000
